region	chr	midPos	Nsites
(1121,1136)(4784,4799)(4200,4800)	scaffold_104	4500	17	0.049121
(1121,1220)(4784,4883)(4300,4900)	scaffold_104	4600	101	0.049023
(1121,1220)(4784,4883)(4400,5000)	scaffold_104	4700	101	0.049023
(1121,1293)(4784,5099)(4500,5100)	scaffold_104	4800	174	0.048955
(1121,1318)(4784,5124)(4600,5200)	scaffold_104	4900	199	0.048992
(1121,1351)(4784,5299)(4700,5300)	scaffold_104	5000	232	0.048955
(1137,1419)(4800,5399)(4800,5400)	scaffold_104	5100	284	0.048997
(1221,1493)(5027,5499)(4900,5500)	scaffold_104	5200	274	0.048993
(1221,1590)(5027,5596)(5000,5600)	scaffold_104	5300	371	0.049000
(1294,1590)(5100,5596)(5100,5700)	scaffold_104	5400	298	0.049035
(1319,1590)(5267,5596)(5200,5800)	scaffold_104	5500	273	0.049014
(1352,1590)(5300,5596)(5300,5900)	scaffold_104	5600	240	0.049055
(1420,1686)(5400,5999)(5400,6000)	scaffold_104	5700	268	0.049020
(1494,1688)(5500,6001)(5500,6100)	scaffold_104	5800	196	0.049031
(1591,1688)(5904,6001)(5600,6200)	scaffold_104	5900	99	0.049042
(1591,1688)(5904,6001)(5700,6300)	scaffold_104	6000	99	0.049042
(1591,1750)(5904,6399)(5800,6400)	scaffold_104	6100	161	0.049009
(1591,1843)(5904,6499)(5900,6500)	scaffold_104	6200	254	0.044147
(1687,1924)(6000,6599)(6000,6600)	scaffold_104	6300	239	0.043973
(1689,1942)(6338,6617)(6100,6700)	scaffold_104	6400	255	0.044234
(1689,1942)(6338,6617)(6200,6800)	scaffold_104	6500	255	0.044234
(1689,2019)(6338,6899)(6300,6900)	scaffold_104	6600	332	0.045196
(1751,2100)(6400,6999)(6400,7000)	scaffold_104	6700	351	0.045308
(1844,2147)(6500,7046)(6500,7100)	scaffold_104	6800	305	0.049294
(1925,2147)(6600,7046)(6600,7200)	scaffold_104	6900	224	0.049126
(1943,2218)(6823,7299)(6700,7300)	scaffold_104	7000	277	0.049125
(1943,2303)(6823,7384)(6800,7400)	scaffold_104	7100	362	0.049146
(2020,2303)(6900,7384)(6900,7500)	scaffold_104	7200	285	0.049144
(2101,2303)(7000,7384)(7000,7600)	scaffold_104	7300	204	0.049178
(2148,2363)(7211,7699)(7100,7700)	scaffold_104	7400	217	0.049159
(2148,2403)(7211,7739)(7200,7800)	scaffold_104	7500	257	0.049344
(2219,2403)(7300,7739)(7300,7900)	scaffold_104	7600	186	0.049425
(2304,2403)(7640,7739)(7400,8000)	scaffold_104	7700	101	0.049583
(2304,2403)(7640,7739)(7500,8100)	scaffold_104	7800	101	0.049583
(2304,2403)(7640,7739)(7600,8200)	scaffold_104	7900	101	0.049583
(2364,2403)(7700,7739)(7700,8300)	scaffold_104	8000	41	0.050152
(2404,2429)(8429,8454)(7900,8500)	scaffold_104	8200	27	0.049121
(2404,2429)(8429,8454)(8000,8600)	scaffold_104	8300	27	0.049121
(2404,2429)(8429,8454)(8100,8700)	scaffold_104	8400	27	0.049121
(2404,2453)(8429,8729)(8200,8800)	scaffold_104	8500	51	0.049121
(2404,2453)(8429,8729)(8300,8900)	scaffold_104	8600	51	0.049121
(2404,2453)(8429,8729)(8400,9000)	scaffold_104	8700	51	0.049121
(2430,2477)(8706,9099)(8500,9100)	scaffold_104	8800	49	0.051506
(2430,2547)(8706,9169)(8600,9200)	scaffold_104	8900	119	0.050386
(2430,2547)(8706,9169)(8700,9300)	scaffold_104	9000	119	0.050386
(2454,2569)(9076,9399)(8800,9400)	scaffold_104	9100	117	0.050406
(2454,2669)(9076,9499)(8900,9500)	scaffold_104	9200	217	0.049766
(2454,2710)(9076,9599)(9000,9600)	scaffold_104	9300	258	0.049557
(2478,2771)(9100,9660)(9100,9700)	scaffold_104	9400	295	0.049045
(2548,2783)(9378,9799)(9200,9800)	scaffold_104	9500	237	0.048984
(20,94)(679,1044)(600,1200)	scaffold_105	900	76	0.050208
(41,98)(700,1299)(700,1300)	scaffold_105	1000	59	0.049875
(69,172)(912,1373)(800,1400)	scaffold_105	1100	105	0.049574
(69,172)(912,1373)(900,1500)	scaffold_105	1200	105	0.049574
(93,172)(1043,1373)(1000,1600)	scaffold_105	1300	81	0.049129
(95,257)(1296,1699)(1100,1700)	scaffold_105	1400	164	0.049123
(95,272)(1296,1714)(1200,1800)	scaffold_105	1500	179	0.049025
(99,272)(1300,1714)(1300,1900)	scaffold_105	1600	175	0.049023
(173,272)(1615,1714)(1400,2000)	scaffold_105	1700	101	0.048951
(173,369)(1615,2099)(1500,2100)	scaffold_105	1800	198	0.048932
(173,372)(1615,2102)(1600,2200)	scaffold_105	1900	201	0.048935
(258,377)(1700,2299)(1700,2300)	scaffold_105	2000	121	0.048829
(273,477)(2003,2399)(1800,2400)	scaffold_105	2100	206	0.049027
(273,539)(2003,2499)(1900,2500)	scaffold_105	2200	268	0.048982
(273,555)(2003,2515)(2000,2600)	scaffold_105	2300	284	0.048992
(370,650)(2100,2699)(2100,2700)	scaffold_105	2400	282	0.049017
(373,750)(2295,2799)(2200,2800)	scaffold_105	2500	379	0.048988
(378,850)(2300,2899)(2300,2900)	scaffold_105	2600	474	0.048975
(478,880)(2400,2929)(2400,3000)	scaffold_105	2700	404	0.048920
(540,888)(2500,3096)(2500,3100)	scaffold_105	2800	350	0.048943
(556,962)(2603,3199)(2600,3200)	scaffold_105	2900	408	0.048983
(651,967)(2700,3204)(2700,3300)	scaffold_105	3000	318	0.048984
(751,967)(2800,3204)(2800,3400)	scaffold_105	3100	218	0.049024
(851,967)(2900,3204)(2900,3500)	scaffold_105	3200	118	0.049115
(881,1011)(3089,3599)(3000,3600)	scaffold_105	3300	132	0.049211
(889,1054)(3126,3642)(3100,3700)	scaffold_105	3400	167	0.049001
(963,1054)(3200,3642)(3200,3800)	scaffold_105	3500	93	0.048827
(968,1143)(3556,3899)(3300,3900)	scaffold_105	3600	177	0.049434
(968,1168)(3556,3999)(3400,4000)	scaffold_105	3700	202	0.049410
(968,1225)(3556,4099)(3500,4100)	scaffold_105	3800	259	0.049383
(1012,1304)(3600,4178)(3600,4200)	scaffold_105	3900	294	0.049271
(1055,1360)(3811,4299)(3700,4300)	scaffold_105	4000	307	0.049372
(1055,1401)(3811,4340)(3800,4400)	scaffold_105	4100	348	0.049346
(1144,1467)(3900,4487)(3900,4500)	scaffold_105	4200	325	0.049205
(1169,1554)(4000,4599)(4000,4600)	scaffold_105	4300	387	0.049213
(1226,1628)(4100,4673)(4100,4700)	scaffold_105	4400	404	0.049305
(1305,1628)(4244,4673)(4200,4800)	scaffold_105	4500	325	0.049413
(1361,1628)(4300,4673)(4300,4900)	scaffold_105	4600	269	0.049456
(1402,1628)(4422,4673)(4400,5000)	scaffold_105	4700	228	0.049503
(1468,1628)(4502,4673)(4500,5100)	scaffold_105	4800	162	0.049466
(1555,1628)(4600,4673)(4600,5200)	scaffold_105	4900	75	0.049806
(1629,1642)(5200,5213)(4700,5300)	scaffold_105	5000	15	0.048593
(1629,1651)(5200,5399)(4800,5400)	scaffold_105	5100	24	0.048743
(1629,1751)(5200,5499)(4900,5500)	scaffold_105	5200	124	0.048906
(1629,1812)(5200,5560)(5000,5600)	scaffold_105	5300	185	0.048978
(1629,1850)(5200,5699)(5100,5700)	scaffold_105	5400	223	0.049026
(1629,1877)(5200,5726)(5200,5800)	scaffold_105	5500	250	0.049052
(1643,1972)(5391,5899)(5300,5900)	scaffold_105	5600	331	0.048970
(1652,2034)(5400,5961)(5400,6000)	scaffold_105	5700	384	0.048908
(1752,2107)(5500,6099)(5500,6100)	scaffold_105	5800	357	0.048956
(1813,2194)(5662,6186)(5600,6200)	scaffold_105	5900	383	0.049253
(1851,2199)(5700,6269)(5700,6300)	scaffold_105	6000	350	0.049246
(1878,2202)(5805,6399)(5800,6400)	scaffold_105	6100	326	0.049240
(1973,2293)(5900,6490)(5900,6500)	scaffold_105	6200	322	0.049373
(2035,2351)(6027,6591)(6000,6600)	scaffold_105	6300	318	0.049571
(2108,2351)(6100,6591)(6100,6700)	scaffold_105	6400	245	0.049648
(2195,2373)(6265,6799)(6200,6800)	scaffold_105	6500	180	0.049281
(2200,2451)(6397,6877)(6300,6900)	scaffold_105	6600	253	0.049433
(2203,2451)(6400,6877)(6400,7000)	scaffold_105	6700	250	0.049436
(2294,2522)(6534,7099)(6500,7100)	scaffold_105	6800	230	0.049440
(2352,2538)(6778,7115)(6600,7200)	scaffold_105	6900	188	0.049384
(2352,2540)(6778,7294)(6700,7300)	scaffold_105	7000	190	0.049381
(2374,2540)(6800,7294)(6800,7400)	scaffold_105	7100	168	0.049413
(2452,2551)(7029,7499)(6900,7500)	scaffold_105	7200	101	0.049082
(2452,2635)(7029,7599)(7000,7600)	scaffold_105	7300	185	0.049123
(2523,2735)(7100,7699)(7100,7700)	scaffold_105	7400	214	0.049319
(2539,2835)(7293,7799)(7200,7800)	scaffold_105	7500	298	0.049311
(2541,2858)(7489,7822)(7300,7900)	scaffold_105	7600	319	0.049301
(2541,2898)(7489,7999)(7400,8000)	scaffold_105	7700	359	0.049407
(2552,2958)(7500,8059)(7500,8100)	scaffold_105	7800	408	0.049312
(2636,3056)(7600,8199)(7600,8200)	scaffold_105	7900	422	0.049126
(2736,3101)(7700,8244)(7700,8300)	scaffold_105	8000	367	0.049059
(2836,3101)(7800,8244)(7800,8400)	scaffold_105	8100	267	0.048988
(2859,3101)(7960,8244)(7900,8500)	scaffold_105	8200	244	0.048968
(2899,3101)(8000,8244)(8000,8600)	scaffold_105	8300	204	0.048726
(2959,3101)(8102,8244)(8100,8700)	scaffold_105	8400	144	0.048685
(3057,3101)(8200,8244)(8200,8800)	scaffold_105	8500	46	0.049368
(95,307)(100,497)(100,700)	scaffold_1053	400	214	0.050954
(2,393)(100,699)(100,700)	scaffold_106	400	393	0.049107
(102,411)(200,717)(200,800)	scaffold_106	500	311	0.049035
(105,411)(308,717)(300,900)	scaffold_106	600	308	0.049034
(175,456)(400,999)(400,1000)	scaffold_106	700	283	0.049063
(194,487)(500,1030)(500,1100)	scaffold_106	800	295	0.049076
(294,487)(600,1030)(600,1200)	scaffold_106	900	195	0.049240
(394,487)(700,1030)(700,1300)	scaffold_106	1000	95	0.048853
(412,487)(955,1030)(800,1400)	scaffold_106	1100	77	0.048953
(412,487)(955,1030)(900,1500)	scaffold_106	1200	77	0.048953
(457,487)(1000,1030)(1000,1600)	scaffold_106	1300	32	0.049258
(488,504)(1683,1699)(1100,1700)	scaffold_106	1400	18	0.048622
(488,595)(1683,1790)(1200,1800)	scaffold_106	1500	109	0.049525
(488,595)(1683,1790)(1300,1900)	scaffold_106	1600	109	0.049525
(488,676)(1683,1997)(1400,2000)	scaffold_106	1700	190	0.049518
(488,754)(1683,2099)(1500,2100)	scaffold_106	1800	268	0.049414
(488,854)(1683,2199)(1600,2200)	scaffold_106	1900	368	0.049484
(505,864)(1700,2209)(1700,2300)	scaffold_106	2000	361	0.049395
(596,940)(1917,2399)(1800,2400)	scaffold_106	2100	346	0.049281
(596,1040)(1917,2499)(1900,2500)	scaffold_106	2200	446	0.049263
(677,1140)(2022,2599)(2000,2600)	scaffold_106	2300	465	0.049125
(755,1183)(2100,2642)(2100,2700)	scaffold_106	2400	430	0.049183
(855,1183)(2200,2642)(2200,2800)	scaffold_106	2500	330	0.049039
(865,1243)(2324,2899)(2300,2900)	scaffold_106	2600	380	0.049199
(941,1284)(2400,2991)(2400,3000)	scaffold_106	2700	345	0.049150
(1041,1338)(2500,3090)(2500,3100)	scaffold_106	2800	299	0.049127
(1141,1338)(2600,3090)(2600,3200)	scaffold_106	2900	199	0.049251
(1184,1338)(2840,3090)(2700,3300)	scaffold_106	3000	156	0.049130
(1184,1338)(2840,3090)(2800,3400)	scaffold_106	3100	156	0.049130
(1244,1338)(2900,3090)(2900,3500)	scaffold_106	3200	96	0.049071
(1285,1338)(3037,3090)(3000,3600)	scaffold_106	3300	55	0.049121
(1339,1401)(4537,4599)(4000,4600)	scaffold_106	4300	64	0.049030
(1339,1501)(4537,4699)(4100,4700)	scaffold_106	4400	164	0.049164
(1339,1522)(4537,4720)(4200,4800)	scaffold_106	4500	185	0.049159
(1339,1522)(4537,4720)(4300,4900)	scaffold_106	4600	185	0.049159
(1339,1593)(4537,4999)(4400,5000)	scaffold_106	4700	256	0.048861
(1339,1693)(4537,5099)(4500,5100)	scaffold_106	4800	356	0.049031
(1402,1724)(4600,5130)(4600,5200)	scaffold_106	4900	324	0.049011
(1502,1724)(4700,5130)(4700,5300)	scaffold_106	5000	224	0.048919
(1523,1724)(4929,5130)(4800,5400)	scaffold_106	5100	203	0.048900
(1523,1724)(4929,5130)(4900,5500)	scaffold_106	5200	203	0.048900
(1594,1724)(5000,5130)(5000,5600)	scaffold_106	5300	132	0.049318
(1694,1724)(5100,5130)(5100,5700)	scaffold_106	5400	32	0.048852
(1725,1744)(6280,6299)(5700,6300)	scaffold_106	6000	21	0.050868
(1725,1844)(6280,6399)(5800,6400)	scaffold_106	6100	121	0.049593
(1725,1874)(6280,6429)(5900,6500)	scaffold_106	6200	151	0.049376
(1725,1874)(6280,6429)(6000,6600)	scaffold_106	6300	151	0.049376
(1725,1880)(6280,6699)(6100,6700)	scaffold_106	6400	157	0.049083
(1725,1975)(6280,6794)(6200,6800)	scaffold_106	6500	252	0.049143
(1745,1992)(6300,6868)(6300,6900)	scaffold_106	6600	249	0.048972
(1845,1992)(6400,6868)(6400,7000)	scaffold_106	6700	149	0.048797
(1875,1992)(6694,6868)(6500,7100)	scaffold_106	6800	119	0.048858
(1875,2010)(6694,7160)(6600,7200)	scaffold_106	6900	137	0.049190
(1881,2077)(6700,7299)(6700,7300)	scaffold_106	7000	198	0.049432
(1976,2094)(6852,7316)(6800,7400)	scaffold_106	7100	120	0.049589
(1993,2187)(7143,7493)(6900,7500)	scaffold_106	7200	196	0.049264
(1993,2187)(7143,7493)(7000,7600)	scaffold_106	7300	196	0.049264
(1993,2187)(7143,7493)(7100,7700)	scaffold_106	7400	196	0.049264
(2011,2230)(7233,7799)(7200,7800)	scaffold_106	7500	221	0.049034
(2078,2246)(7300,7815)(7300,7900)	scaffold_106	7600	170	0.048986
(2095,2246)(7401,7815)(7400,8000)	scaffold_106	7700	153	0.048958
(2188,2246)(7757,7815)(7500,8100)	scaffold_106	7800	60	0.049136
(2188,2246)(7757,7815)(7600,8200)	scaffold_106	7900	60	0.049136
(2188,2246)(7757,7815)(7700,8300)	scaffold_106	8000	60	0.049136
(2231,2246)(7800,7815)(7800,8400)	scaffold_106	8100	17	0.049174
(2247,2330)(8601,8684)(8100,8700)	scaffold_106	8400	85	0.049022
(2247,2420)(8601,8799)(8200,8800)	scaffold_106	8500	175	0.049027
(2247,2434)(8601,8813)(8300,8900)	scaffold_106	8600	189	0.049038
(2247,2459)(8601,8999)(8400,9000)	scaffold_106	8700	214	0.049064
(2247,2535)(8601,9075)(8500,9100)	scaffold_106	8800	290	0.049108
(2247,2535)(8601,9075)(8600,9200)	scaffold_106	8900	290	0.049108
(2331,2552)(8710,9243)(8700,9300)	scaffold_106	9000	223	0.049143
(2421,2552)(8800,9243)(8800,9400)	scaffold_106	9100	133	0.049223
(2435,2552)(8975,9243)(8900,9500)	scaffold_106	9200	119	0.049229
(2460,2552)(9000,9243)(9000,9600)	scaffold_106	9300	94	0.049214
(2536,2552)(9227,9243)(9100,9700)	scaffold_106	9400	18	0.049121
(2536,2552)(9227,9243)(9200,9800)	scaffold_106	9500	18	0.049121
(2553,2620)(10130,10197)(9600,10200)	scaffold_106	9900	69	0.049121
(2553,2620)(10130,10197)(9700,10300)	scaffold_106	10000	69	0.049121
(2553,2686)(10130,10399)(9800,10400)	scaffold_106	10100	135	0.049057
(2553,2718)(10130,10431)(9900,10500)	scaffold_106	10200	167	0.048996
(2553,2767)(10130,10599)(10000,10600)	scaffold_106	10300	216	0.049179
(2553,2844)(10130,10699)(10100,10700)	scaffold_106	10400	293	0.049072
(2621,2912)(10334,10767)(10200,10800)	scaffold_106	10500	293	0.049066
(2621,2964)(10334,10899)(10300,10900)	scaffold_106	10600	345	0.049245
(2687,3061)(10400,10999)(10400,11000)	scaffold_106	10700	376	0.049495
(2719,3161)(10551,11099)(10500,11100)	scaffold_106	10800	444	0.049416
(2768,3255)(10600,11199)(10600,11200)	scaffold_106	10900	489	0.049328
(2845,3297)(10700,11241)(10700,11300)	scaffold_106	11000	454	0.049402
(2913,3380)(10848,11399)(10800,11400)	scaffold_106	11100	469	0.049420
(2965,3397)(10900,11416)(10900,11500)	scaffold_106	11200	434	0.049320
(3062,3397)(11000,11416)(11000,11600)	scaffold_106	11300	337	0.049106
(3162,3397)(11100,11416)(11100,11700)	scaffold_106	11400	237	0.049199
(3256,3397)(11200,11416)(11200,11800)	scaffold_106	11500	143	0.049221
(3298,3397)(11317,11416)(11300,11900)	scaffold_106	11600	101	0.049251
(3381,3453)(11400,11999)(11400,12000)	scaffold_106	11700	74	0.049248
(3398,3487)(11944,12033)(11500,12100)	scaffold_106	11800	91	0.049104
(3398,3563)(11944,12194)(11600,12200)	scaffold_106	11900	167	0.049308
(3398,3632)(11944,12294)(11700,12300)	scaffold_106	12000	236	0.048947
(3398,3678)(11944,12399)(11800,12400)	scaffold_106	12100	282	0.048954
(3398,3720)(11944,12499)(11900,12500)	scaffold_106	12200	324	0.048974
(3454,3815)(12000,12594)(12000,12600)	scaffold_106	12300	363	0.048977
(3488,3882)(12119,12699)(12100,12700)	scaffold_106	12400	396	0.048852
(73,277)(500,1099)(500,1100)	scaffold_107	800	206	0.049966
(74,332)(676,1154)(600,1200)	scaffold_107	900	260	0.049403
(98,332)(700,1154)(700,1300)	scaffold_107	1000	236	0.049498
(198,332)(800,1154)(800,1400)	scaffold_107	1100	136	0.048622
(233,338)(1055,1457)(900,1500)	scaffold_107	1200	107	0.048496
(233,338)(1055,1457)(1000,1600)	scaffold_107	1300	107	0.048496
(278,338)(1100,1457)(1100,1700)	scaffold_107	1400	62	0.048145
(333,338)(1452,1457)(1200,1800)	scaffold_107	1500	7	0.049121
(333,361)(1452,1899)(1300,1900)	scaffold_107	1600	30	0.048712
(333,427)(1452,1965)(1400,2000)	scaffold_107	1700	96	0.049274
(339,427)(1877,1965)(1500,2100)	scaffold_107	1800	90	0.049282
(339,482)(1877,2199)(1600,2200)	scaffold_107	1900	145	0.049286
(339,573)(1877,2299)(1700,2300)	scaffold_107	2000	236	0.049438
(339,659)(1877,2385)(1800,2400)	scaffold_107	2100	322	0.049381
(362,744)(1900,2492)(1900,2500)	scaffold_107	2200	384	0.049270
(428,772)(2145,2569)(2000,2600)	scaffold_107	2300	346	0.049204
(428,868)(2145,2699)(2100,2700)	scaffold_107	2400	442	0.049201
(483,883)(2200,2799)(2200,2800)	scaffold_107	2500	402	0.049190
(574,944)(2300,2899)(2300,2900)	scaffold_107	2600	372	0.049026
(660,1044)(2408,2999)(2400,3000)	scaffold_107	2700	386	0.049148
(745,1104)(2542,3059)(2500,3100)	scaffold_107	2800	361	0.049267
(773,1112)(2604,3199)(2600,3200)	scaffold_107	2900	341	0.049272
(869,1207)(2700,3299)(2700,3300)	scaffold_107	3000	340	0.049120
(884,1231)(2800,3323)(2800,3400)	scaffold_107	3100	349	0.049122
(945,1288)(2900,3499)(2900,3500)	scaffold_107	3200	345	0.049169
(1045,1317)(3000,3528)(3000,3600)	scaffold_107	3300	274	0.048985
(1105,1349)(3192,3699)(3100,3700)	scaffold_107	3400	246	0.048969
(1113,1441)(3200,3791)(3200,3800)	scaffold_107	3500	330	0.048976
(1208,1493)(3300,3867)(3300,3900)	scaffold_107	3600	287	0.049207
(1232,1493)(3443,3867)(3400,4000)	scaffold_107	3700	263	0.049207
(1289,1512)(3500,4088)(3500,4100)	scaffold_107	3800	225	0.049201
(1318,1512)(3634,4088)(3600,4200)	scaffold_107	3900	196	0.049206
(1350,1515)(3700,4299)(3700,4300)	scaffold_107	4000	167	0.049206
(1442,1562)(3816,4346)(3800,4400)	scaffold_107	4100	122	0.049309
(1494,1602)(4070,4464)(3900,4500)	scaffold_107	4200	110	0.049133
(1494,1614)(4070,4599)(4000,4600)	scaffold_107	4300	122	0.049135
(1513,1699)(4297,4684)(4100,4700)	scaffold_107	4400	188	0.049501
(1513,1699)(4297,4684)(4200,4800)	scaffold_107	4500	188	0.049501
(1516,1702)(4300,4899)(4300,4900)	scaffold_107	4600	188	0.049505
(1563,1802)(4425,4999)(4400,5000)	scaffold_107	4700	241	0.049418
(1603,1845)(4588,5042)(4500,5100)	scaffold_107	4800	244	0.049308
(1615,1845)(4600,5042)(4600,5200)	scaffold_107	4900	232	0.049316
(1700,1886)(4897,5299)(4700,5300)	scaffold_107	5000	188	0.049041
(1700,1986)(4897,5399)(4800,5400)	scaffold_107	5100	288	0.049071
(1703,2035)(4900,5448)(4900,5500)	scaffold_107	5200	334	0.049036
(1803,2035)(5000,5448)(5000,5600)	scaffold_107	5300	234	0.048998
(1846,2035)(5259,5448)(5100,5700)	scaffold_107	5400	191	0.049079
(1846,2083)(5259,5799)(5200,5800)	scaffold_107	5500	239	0.049113
(1887,2090)(5300,5806)(5300,5900)	scaffold_107	5600	205	0.048984
(1987,2090)(5400,5806)(5400,6000)	scaffold_107	5700	105	0.048862
(2036,2090)(5752,5806)(5500,6100)	scaffold_107	5800	56	0.048844
(2036,2090)(5752,5806)(5600,6200)	scaffold_107	5900	56	0.048844
(2036,2090)(5752,5806)(5700,6300)	scaffold_107	6000	56	0.048844
(2084,2102)(5800,6385)(5800,6400)	scaffold_107	6100	20	0.048267
(2091,2102)(6374,6385)(5900,6500)	scaffold_107	6200	13	0.049121
(2091,2133)(6374,6599)(6000,6600)	scaffold_107	6300	44	0.048724
(2091,2156)(6374,6622)(6100,6700)	scaffold_107	6400	67	0.048833
(2091,2189)(6374,6799)(6200,6800)	scaffold_107	6500	100	0.048915
(2091,2239)(6374,6849)(6300,6900)	scaffold_107	6600	150	0.048915
(2103,2326)(6569,6999)(6400,7000)	scaffold_107	6700	225	0.048971
(2103,2365)(6569,7038)(6500,7100)	scaffold_107	6800	264	0.049177
(2134,2420)(6600,7199)(6600,7200)	scaffold_107	6900	288	0.049136
(2157,2427)(6767,7206)(6700,7300)	scaffold_107	7000	272	0.049138
(2190,2506)(6800,7399)(6800,7400)	scaffold_107	7100	318	0.049062
(2240,2601)(6913,7499)(6900,7500)	scaffold_107	7200	363	0.049120
(2327,2684)(7000,7582)(7000,7600)	scaffold_107	7300	359	0.049107
(2366,2770)(7145,7699)(7100,7700)	scaffold_107	7400	406	0.048960
(2421,2819)(7200,7799)(7200,7800)	scaffold_107	7500	400	0.049037
(2428,2840)(7321,7820)(7300,7900)	scaffold_107	7600	414	0.049039
(2507,2880)(7405,7999)(7400,8000)	scaffold_107	7700	375	0.049049
(2602,2940)(7500,8059)(7500,8100)	scaffold_107	7800	340	0.048976
(2685,2969)(7610,8179)(7600,8200)	scaffold_107	7900	286	0.048875
(2771,2987)(7700,8267)(7700,8300)	scaffold_107	8000	218	0.048848
(2820,2987)(7800,8267)(7800,8400)	scaffold_107	8100	169	0.048780
(2841,2987)(7960,8267)(7900,8500)	scaffold_107	8200	148	0.048740
(2881,2987)(8000,8267)(8000,8600)	scaffold_107	8300	108	0.048745
(2941,2987)(8151,8267)(8100,8700)	scaffold_107	8400	48	0.048614
(2970,2987)(8250,8267)(8200,8800)	scaffold_107	8500	19	0.049127
(2988,3014)(8973,8999)(8400,9000)	scaffold_107	8700	28	0.047930
(2988,3056)(8973,9041)(8500,9100)	scaffold_107	8800	70	0.048489
(2988,3056)(8973,9041)(8600,9200)	scaffold_107	8900	70	0.048489
(2988,3056)(8973,9041)(8700,9300)	scaffold_107	9000	70	0.048489
(2988,3056)(8973,9041)(8800,9400)	scaffold_107	9100	70	0.048489
(23,125)(100,592)(100,700)	scaffold_108	400	104	0.050340
(62,225)(529,799)(200,800)	scaffold_108	500	165	0.049841
(62,314)(529,888)(300,900)	scaffold_108	600	254	0.049554
(62,341)(529,999)(400,1000)	scaffold_108	700	281	0.049581
(62,441)(529,1099)(500,1100)	scaffold_108	800	381	0.049467
(126,541)(700,1199)(600,1200)	scaffold_108	900	417	0.049046
(126,603)(700,1299)(700,1300)	scaffold_108	1000	479	0.049001
(226,703)(800,1399)(800,1400)	scaffold_108	1100	479	0.048916
(315,803)(914,1499)(900,1500)	scaffold_108	1200	490	0.048758
(342,903)(1000,1599)(1000,1600)	scaffold_108	1300	563	0.046443
(442,985)(1100,1699)(1100,1700)	scaffold_108	1400	545	0.046368
(542,1067)(1200,1781)(1200,1800)	scaffold_108	1500	527	0.046263
(604,1067)(1300,1781)(1300,1900)	scaffold_108	1600	465	0.045928
(704,1131)(1400,1999)(1400,2000)	scaffold_108	1700	429	0.045548
(804,1169)(1500,2041)(1500,2100)	scaffold_108	1800	367	0.044965
(904,1213)(1600,2199)(1600,2200)	scaffold_108	1900	311	0.049137
(986,1313)(1700,2299)(1700,2300)	scaffold_108	2000	329	0.049200
(1068,1401)(1936,2399)(1800,2400)	scaffold_108	2100	335	0.049168
(1068,1455)(1936,2453)(1900,2500)	scaffold_108	2200	389	0.049524
(1132,1455)(2000,2453)(2000,2600)	scaffold_108	2300	325	0.049514
(1170,1541)(2156,2699)(2100,2700)	scaffold_108	2400	373	0.049337
(1214,1641)(2200,2799)(2200,2800)	scaffold_108	2500	429	0.046253
(1314,1688)(2300,2899)(2300,2900)	scaffold_108	2600	376	0.045836
