region	chr	midPos	Nsites
(84365,85377)(270290,274903)(270000,275000)	scaffold_12	272500	1014	0.049257
(84712,85712)(271270,275927)(271000,276000)	scaffold_12	273500	1002	0.049226
(84865,86012)(272284,276771)(272000,277000)	scaffold_12	274500	1149	0.049338
(85040,86318)(273000,277774)(273000,278000)	scaffold_12	275500	1280	0.048153
(85151,86599)(274396,278959)(274000,279000)	scaffold_12	276500	1450	0.048271
(85378,87077)(275009,279999)(275000,280000)	scaffold_12	277500	1701	0.048355
(85713,87287)(276125,280927)(276000,281000)	scaffold_12	278500	1576	0.048324
(86013,87713)(277058,281999)(277000,282000)	scaffold_12	279500	1702	0.048331
(86319,88114)(278094,282992)(278000,283000)	scaffold_12	280500	1797	0.049193
(86600,88498)(279020,283996)(279000,284000)	scaffold_12	281500	1900	0.049234
(87078,88934)(280000,284999)(280000,285000)	scaffold_12	282500	1858	0.049404
(87288,89196)(281262,285972)(281000,286000)	scaffold_12	283500	1910	0.049442
(87714,89396)(282000,286976)(282000,287000)	scaffold_12	284500	1684	0.049517
(88115,89396)(283031,286976)(283000,288000)	scaffold_12	285500	1283	0.049554
(88499,89850)(284242,288992)(284000,289000)	scaffold_12	286500	1353	0.049519
(88935,90031)(285000,289690)(285000,290000)	scaffold_12	287500	1098	0.049453
(89197,90327)(286525,290999)(286000,291000)	scaffold_12	288500	1132	0.049355
(89397,90461)(288232,291781)(287000,292000)	scaffold_12	289500	1066	0.049194
(89397,90866)(288232,292943)(288000,293000)	scaffold_12	290500	1471	0.049218
(89851,91158)(289131,293946)(289000,294000)	scaffold_12	291500	1309	0.049210
(90032,91574)(290043,294999)(290000,295000)	scaffold_12	292500	1544	0.049224
(90328,91913)(291000,295999)(291000,296000)	scaffold_12	293500	1587	0.049266
(90462,92099)(292159,296680)(292000,297000)	scaffold_12	294500	1639	0.049336
(90867,92278)(293145,297916)(293000,298000)	scaffold_12	295500	1413	0.049346
(91159,92841)(294221,298824)(294000,299000)	scaffold_12	296500	1684	0.049350
(91575,93060)(295000,299999)(295000,300000)	scaffold_12	297500	1487	0.049482
(91914,93282)(296000,300518)(296000,301000)	scaffold_12	298500	1370	0.049424
(92100,93490)(297087,301899)(297000,302000)	scaffold_12	299500	1392	0.049356
(92279,93895)(298017,302950)(298000,303000)	scaffold_12	300500	1618	0.049325
(92842,93975)(299312,303353)(299000,304000)	scaffold_12	301500	1135	0.049291
(93061,94231)(300000,304948)(300000,305000)	scaffold_12	302500	1172	0.049028
(93283,94376)(301208,305975)(301000,306000)	scaffold_12	303500	1095	0.049121
(93491,94654)(302368,306901)(302000,307000)	scaffold_12	304500	1165	0.049143
(93896,95136)(303028,307943)(303000,308000)	scaffold_12	305500	1242	0.049068
(93976,95607)(304296,308999)(304000,309000)	scaffold_12	306500	1633	0.049204
(94232,95998)(305811,309641)(305000,310000)	scaffold_12	307500	1768	0.049230
(94377,96174)(306212,310843)(306000,311000)	scaffold_12	308500	1799	0.049177
(94655,96577)(307151,311999)(307000,312000)	scaffold_12	309500	1924	0.049211
(95137,96782)(308000,312599)(308000,313000)	scaffold_12	310500	1647	0.049308
(95608,97171)(309000,313898)(309000,314000)	scaffold_12	311500	1565	0.049241
(95999,97488)(310272,314923)(310000,315000)	scaffold_12	312500	1491	0.049304
(96175,97980)(311108,315965)(311000,316000)	scaffold_12	313500	1807	0.049335
(96578,98308)(312000,316999)(312000,317000)	scaffold_12	314500	1732	0.049317
(96783,98801)(313257,317923)(313000,318000)	scaffold_12	315500	2020	0.049334
(97172,99129)(314005,318806)(314000,319000)	scaffold_12	316500	1959	0.049350
(97489,99229)(315205,319999)(315000,320000)	scaffold_12	317500	1742	0.049360
(97981,99521)(316224,320988)(316000,321000)	scaffold_12	318500	1542	0.049498
(98309,99584)(317000,321893)(317000,322000)	scaffold_12	319500	1277	0.049547
(98802,99850)(318070,322999)(318000,323000)	scaffold_12	320500	1050	0.049500
(99130,100632)(319216,323995)(319000,324000)	scaffold_12	321500	1504	0.049207
(99230,100836)(320000,324571)(320000,325000)	scaffold_12	322500	1608	0.049141
(99522,101272)(321287,325999)(321000,326000)	scaffold_12	323500	1752	0.048340
(312,2558)(1000,5770)(1000,6000)	scaffold_121	3500	2248	0.049276
(555,2836)(2229,6907)(2000,7000)	scaffold_121	4500	2283	0.049221
(875,2945)(3000,7920)(3000,8000)	scaffold_121	5500	2072	0.049305
(262,474)(2849,3197)(1000,6000)	scaffold_1211	3500	214	0.049511
(59,2255)(1000,5999)(1000,6000)	scaffold_122	3500	2198	0.049358
(857,2412)(2000,6779)(2000,7000)	scaffold_122	4500	1557	0.049372
(1371,2599)(3034,7999)(3000,8000)	scaffold_122	5500	1230	0.049277
(318,1717)(1000,5999)(1000,6000)	scaffold_123	3500	1401	0.057546
(573,2009)(2247,6999)(2000,7000)	scaffold_123	4500	1438	0.057242
(973,2530)(3000,7799)(3000,8000)	scaffold_123	5500	1559	0.056496
(153,2521)(4003,8999)(4000,9000)	scaffold_124	6500	2370	0.049163
(932,3217)(5257,9810)(5000,10000)	scaffold_124	7500	2287	0.049160
(1527,3617)(6000,10951)(6000,11000)	scaffold_124	8500	2092	0.049112
(1627,4239)(7017,11791)(7000,12000)	scaffold_124	9500	2614	0.049090
(789,5619)(1000,5991)(1000,6000)	scaffold_125	3500	4832	0.047839
(1781,5697)(2000,6122)(2000,7000)	scaffold_125	4500	3918	0.047801
(2781,5697)(3000,6122)(3000,8000)	scaffold_125	5500	2918	0.048256
(3781,5697)(4000,6122)(4000,9000)	scaffold_125	6500	1918	0.049128
(4740,5697)(5000,6122)(5000,10000)	scaffold_125	7500	959	0.049333
(5620,5697)(6045,6122)(6000,11000)	scaffold_125	8500	79	0.048982
(5698,5915)(37771,37999)(33000,38000)	scaffold_125	35500	219	0.049405
(5698,6910)(37771,38999)(34000,39000)	scaffold_125	36500	1214	0.049452
(32,2101)(1188,5915)(1000,6000)	scaffold_126	3500	2071	0.049195
(416,2460)(2000,6936)(2000,7000)	scaffold_126	4500	2046	0.049255
(795,2637)(3137,7658)(3000,8000)	scaffold_126	5500	1844	0.049242
(155,1883)(1008,5873)(1000,6000)	scaffold_127	3500	1730	0.049279
(524,2046)(2134,6999)(2000,7000)	scaffold_127	4500	1524	0.049276
(397,1615)(1224,5876)(1000,6000)	scaffold_128	3500	1220	0.049084
(665,2002)(2000,6999)(2000,7000)	scaffold_128	4500	1339	0.049113
(1145,2621)(3116,7872)(3000,8000)	scaffold_128	5500	1478	0.049180
(1384,3229)(4000,8997)(4000,9000)	scaffold_128	6500	1847	0.049165
(170,1998)(1000,5999)(1000,6000)	scaffold_129	3500	1830	0.049231
(644,2209)(2000,6999)(2000,7000)	scaffold_129	4500	1567	0.049256
(74,2666)(1000,4962)(1000,6000)	scaffold_13	3500	2594	0.049223
(683,2666)(2000,4962)(2000,7000)	scaffold_13	4500	1985	0.049214
(1372,2666)(3063,4962)(3000,8000)	scaffold_13	5500	1296	0.049279
(2013,2886)(4000,8922)(4000,9000)	scaffold_13	6500	875	0.049192
(2667,2886)(8447,8922)(5000,10000)	scaffold_13	7500	221	0.048726
(2667,2886)(8447,8922)(6000,11000)	scaffold_13	8500	221	0.048726
(2667,2886)(8447,8922)(7000,12000)	scaffold_13	9500	221	0.048726
(2667,3515)(8447,12999)(8000,13000)	scaffold_13	10500	850	0.049077
(2887,4071)(12012,13967)(9000,14000)	scaffold_13	11500	1186	0.047655
(2887,4670)(12012,14999)(10000,15000)	scaffold_13	12500	1785	0.048112
(2887,5114)(12012,15910)(11000,16000)	scaffold_13	13500	2229	0.047724
(2887,5379)(12012,16999)(12000,17000)	scaffold_13	14500	2494	0.047961
(3516,6025)(13000,17999)(13000,18000)	scaffold_13	15500	2511	0.047962
(4072,6887)(14157,18999)(14000,19000)	scaffold_13	16500	2817	0.048761
(4671,7193)(15000,19999)(15000,20000)	scaffold_13	17500	2524	0.048727
(5115,7911)(16275,20979)(16000,21000)	scaffold_13	18500	2798	0.049195
(5380,8340)(17000,21999)(17000,22000)	scaffold_13	19500	2962	0.049173
(6026,9216)(18000,22999)(18000,23000)	scaffold_13	20500	3192	0.049149
(6888,9747)(19000,23739)(19000,24000)	scaffold_13	21500	2861	0.049153
(7194,9747)(20000,23739)(20000,25000)	scaffold_13	22500	2555	0.049166
(7912,9747)(21025,23739)(21000,26000)	scaffold_13	23500	1837	0.049223
(8341,10271)(22000,26999)(22000,27000)	scaffold_13	24500	1932	0.049260
(9217,10410)(23000,27946)(23000,28000)	scaffold_13	25500	1195	0.049423
(9748,10710)(26202,28919)(24000,29000)	scaffold_13	26500	964	0.049386
(9748,10710)(26202,28919)(25000,30000)	scaffold_13	27500	964	0.049386
(9748,11058)(26202,30970)(26000,31000)	scaffold_13	28500	1312	0.049294
(10272,11699)(27000,31999)(27000,32000)	scaffold_13	29500	1429	0.049081
(10411,12340)(28231,32891)(28000,33000)	scaffold_13	30500	1931	0.049150
(10711,12476)(30328,33239)(29000,34000)	scaffold_13	31500	1767	0.049179
(10711,12476)(30328,33239)(30000,35000)	scaffold_13	32500	1767	0.049179
(11059,12839)(31050,35947)(31000,36000)	scaffold_13	33500	1782	0.049223
(11700,13223)(32000,36999)(32000,37000)	scaffold_13	34500	1525	0.049312
(12341,14035)(33003,37999)(33000,38000)	scaffold_13	35500	1696	0.049301
(12477,14274)(35198,38348)(34000,39000)	scaffold_13	36500	1799	0.049241
(12477,14274)(35198,38348)(35000,40000)	scaffold_13	37500	1799	0.049241
(12840,14877)(36020,40999)(36000,41000)	scaffold_13	38500	2039	0.049278
(13224,15130)(37000,41382)(37000,42000)	scaffold_13	39500	1908	0.049240
(14036,15130)(38000,41382)(38000,43000)	scaffold_13	40500	1096	0.049203
(14275,15130)(40075,41382)(39000,44000)	scaffold_13	41500	857	0.049260
(14275,15130)(40075,41382)(40000,45000)	scaffold_13	42500	857	0.049260
(14878,15130)(41000,41382)(41000,46000)	scaffold_13	43500	254	0.048914
(15131,15196)(48934,48999)(44000,49000)	scaffold_13	46500	67	0.048833
(15131,15900)(48934,49999)(45000,50000)	scaffold_13	47500	771	0.049121
(15131,16575)(48934,50882)(46000,51000)	scaffold_13	48500	1446	0.049174
(15131,17194)(48934,51999)(47000,52000)	scaffold_13	49500	2065	0.048521
(15131,17588)(48934,52595)(48000,53000)	scaffold_13	50500	2459	0.048619
(15197,17858)(49000,53999)(49000,54000)	scaffold_13	51500	2663	0.048656
(15901,18474)(50000,54926)(50000,55000)	scaffold_13	52500	2575	0.048664
(16576,19061)(51071,55999)(51000,56000)	scaffold_13	53500	2487	0.048654
(17195,19617)(52000,56847)(52000,57000)	scaffold_13	54500	2424	0.049116
(17589,20167)(53574,57999)(53000,58000)	scaffold_13	55500	2580	0.049376
(17859,20627)(54000,58999)(54000,59000)	scaffold_13	56500	2770	0.049341
(18475,21143)(55089,59924)(55000,60000)	scaffold_13	57500	2670	0.049295
(19062,21891)(56000,60993)(56000,61000)	scaffold_13	58500	2831	0.048253
(19618,22335)(57178,61950)(57000,62000)	scaffold_13	59500	2719	0.048234
(20168,22701)(58000,62987)(58000,63000)	scaffold_13	60500	2535	0.047883
(20628,23521)(59000,63999)(59000,64000)	scaffold_13	61500	2895	0.047978
(21144,24091)(60062,64999)(60000,65000)	scaffold_13	62500	2949	0.048023
(21892,24940)(61129,65999)(61000,66000)	scaffold_13	63500	3050	0.049061
(22336,25730)(62162,66999)(62000,67000)	scaffold_13	64500	3396	0.049060
(22702,26675)(63146,67999)(63000,68000)	scaffold_13	65500	3975	0.048754
(23522,27157)(64000,68996)(64000,69000)	scaffold_13	66500	3637	0.048476
(24092,27872)(65000,69999)(65000,70000)	scaffold_13	67500	3782	0.048505
(24941,28425)(66000,70999)(66000,71000)	scaffold_13	68500	3486	0.048448
(25731,28851)(67000,71999)(67000,72000)	scaffold_13	69500	3122	0.048412
(26676,29459)(68000,72998)(68000,73000)	scaffold_13	70500	2785	0.048343
(27158,29917)(69010,73759)(69000,74000)	scaffold_13	71500	2761	0.048723
(27873,30455)(70000,74942)(70000,75000)	scaffold_13	72500	2584	0.048709
(28426,30936)(71000,75999)(71000,76000)	scaffold_13	73500	2512	0.048686
(28852,31626)(72000,76999)(72000,77000)	scaffold_13	74500	2776	0.048686
(29460,32083)(73015,77881)(73000,78000)	scaffold_13	75500	2625	0.049212
(29918,32883)(74064,78999)(74000,79000)	scaffold_13	76500	2967	0.049148
(30456,33695)(75045,79931)(75000,80000)	scaffold_13	77500	3241	0.049228
(30937,34172)(76000,80999)(76000,81000)	scaffold_13	78500	3237	0.049193
(31627,34985)(77000,81999)(77000,82000)	scaffold_13	79500	3360	0.049624
(32084,35145)(78076,82173)(78000,83000)	scaffold_13	80500	3063	0.049666
(32884,35659)(79000,83999)(79000,84000)	scaffold_13	81500	2777	0.049756
(33696,36239)(80188,84799)(80000,85000)	scaffold_13	82500	2545	0.049166
(34173,36239)(81000,84799)(81000,86000)	scaffold_13	83500	2068	0.049183
(34986,36457)(82000,86999)(82000,87000)	scaffold_13	84500	1473	0.048262
(35146,36601)(83077,87470)(83000,88000)	scaffold_13	85500	1457	0.048367
(35660,36776)(84000,88999)(84000,89000)	scaffold_13	86500	1118	0.048191
(36240,37244)(86677,89501)(85000,90000)	scaffold_13	87500	1006	0.049472
(36240,37244)(86677,89501)(86000,91000)	scaffold_13	88500	1006	0.049472
(36458,37244)(87000,89501)(87000,92000)	scaffold_13	89500	788	0.049565
(36602,37244)(88478,89501)(88000,93000)	scaffold_13	90500	644	0.049508
(36777,37244)(89000,89501)(89000,94000)	scaffold_13	91500	469	0.049433
(37245,37427)(100491,100999)(96000,101000)	scaffold_13	98500	184	0.048990
(37245,37772)(100491,101463)(97000,102000)	scaffold_13	99500	529	0.049256
(37245,38045)(100491,102999)(98000,103000)	scaffold_13	100500	802	0.049260
(37245,38235)(100491,103999)(99000,104000)	scaffold_13	101500	992	0.049258
(37245,38917)(100491,104999)(100000,105000)	scaffold_13	102500	1674	0.048303
(37428,39711)(101000,105999)(101000,106000)	scaffold_13	103500	2285	0.048495
(37773,40319)(102102,106999)(102000,107000)	scaffold_13	104500	2548	0.048581
(38046,41052)(103249,107999)(103000,108000)	scaffold_13	105500	3008	0.048716
(38236,41194)(104000,108945)(104000,109000)	scaffold_13	106500	2960	0.048682
(38918,41829)(105000,109776)(105000,110000)	scaffold_13	107500	2913	0.049195
(39712,42304)(106000,110856)(106000,111000)	scaffold_13	108500	2594	0.049240
(40320,43095)(107000,111977)(107000,112000)	scaffold_13	109500	2777	0.049210
(41053,43653)(108000,112976)(108000,113000)	scaffold_13	110500	2602	0.049140
(41195,43653)(109000,112976)(109000,114000)	scaffold_13	111500	2460	0.049168
(41830,43653)(110062,112976)(110000,115000)	scaffold_13	112500	1825	0.049167
(42305,44005)(111070,115967)(111000,116000)	scaffold_13	113500	1702	0.049138
(43096,44619)(112096,116934)(112000,117000)	scaffold_13	114500	1525	0.049065
(43654,44997)(115182,117957)(113000,118000)	scaffold_13	115500	1345	0.049158
(43654,45459)(115182,118999)(114000,119000)	scaffold_13	116500	1807	0.049165
(43654,46430)(115182,119999)(115000,120000)	scaffold_13	117500	2778	0.049088
(44006,47156)(116043,120999)(116000,121000)	scaffold_13	118500	3152	0.049272
(44620,47546)(117249,121861)(117000,122000)	scaffold_13	119500	2928	0.048782
(44998,48252)(118231,122999)(118000,123000)	scaffold_13	120500	3256	0.048721
(45460,48264)(119000,123011)(119000,124000)	scaffold_13	121500	2806	0.048647
(46431,48389)(120000,124876)(120000,125000)	scaffold_13	122500	1960	0.048546
(47157,48389)(121000,124876)(121000,126000)	scaffold_13	123500	1234	0.047755
(47547,48429)(122150,126999)(122000,127000)	scaffold_13	124500	884	0.048957
(48253,48943)(123000,127973)(123000,128000)	scaffold_13	125500	692	0.049611
(48265,49383)(124457,128999)(124000,129000)	scaffold_13	126500	1120	0.049454
(48390,50160)(126713,129999)(125000,130000)	scaffold_13	127500	1772	0.049404
(48390,50486)(126713,130423)(126000,131000)	scaffold_13	128500	2098	0.049297
(48430,50486)(127000,130423)(127000,132000)	scaffold_13	129500	2058	0.049299
(48944,50486)(128034,130423)(128000,133000)	scaffold_13	130500	1544	0.049155
(49384,50635)(129000,133999)(129000,134000)	scaffold_13	131500	1253	0.049152
(50161,51393)(130000,134924)(130000,135000)	scaffold_13	132500	1234	0.049031
(50487,51740)(133606,135697)(131000,136000)	scaffold_13	133500	1255	0.049192
(50487,51740)(133606,135697)(132000,137000)	scaffold_13	134500	1255	0.049192
(50487,51740)(133606,135697)(133000,138000)	scaffold_13	135500	1255	0.049192
(50636,51740)(134000,135697)(134000,139000)	scaffold_13	136500	1106	0.049199
(51394,51740)(135012,135697)(135000,140000)	scaffold_13	137500	348	0.049310
(51741,52307)(152269,152962)(148000,153000)	scaffold_13	150500	568	0.049661
(51741,52779)(152269,153970)(149000,154000)	scaffold_13	151500	1040	0.049493
(51741,53536)(152269,154999)(150000,155000)	scaffold_13	152500	1797	0.049333
(51741,54190)(152269,155999)(151000,156000)	scaffold_13	153500	2451	0.049342
(51741,54699)(152269,156842)(152000,157000)	scaffold_13	154500	2960	0.049321
(52308,55423)(153221,157999)(153000,158000)	scaffold_13	155500	3117	0.049199
(52780,55870)(154046,158648)(154000,159000)	scaffold_13	156500	3092	0.049220
(53537,56063)(155000,159999)(155000,160000)	scaffold_13	157500	2528	0.049263
(54191,56494)(156000,160564)(156000,161000)	scaffold_13	158500	2305	0.049258
(54700,56494)(157088,160564)(157000,162000)	scaffold_13	159500	1796	0.049270
(55424,56494)(158000,160564)(158000,163000)	scaffold_13	160500	1072	0.049415
(55871,56494)(159643,160564)(159000,164000)	scaffold_13	161500	625	0.049400
(56064,56494)(160000,160564)(160000,165000)	scaffold_13	162500	432	0.049399
(56495,56912)(165021,165999)(161000,166000)	scaffold_13	163500	419	0.049214
(56495,57589)(165021,166999)(162000,167000)	scaffold_13	164500	1096	0.049088
(56495,57867)(165021,167786)(163000,168000)	scaffold_13	165500	1374	0.049073
(56495,58250)(165021,168999)(164000,169000)	scaffold_13	166500	1757	0.049173
(56495,59109)(165021,169999)(165000,170000)	scaffold_13	167500	2616	0.049116
(56913,59424)(166000,170422)(166000,171000)	scaffold_13	168500	2513	0.049115
(57590,59489)(167000,171970)(167000,172000)	scaffold_13	169500	1901	0.049178
(57868,59780)(168054,172834)(168000,173000)	scaffold_13	170500	1914	0.049108
(58251,60075)(169000,173513)(169000,174000)	scaffold_13	171500	1826	0.049017
(59110,60075)(170000,173513)(170000,175000)	scaffold_13	172500	967	0.049039
(59425,60075)(171906,173513)(171000,176000)	scaffold_13	173500	652	0.048939
(59490,60075)(172215,173513)(172000,177000)	scaffold_13	174500	587	0.048824
(59781,60233)(173070,177999)(173000,178000)	scaffold_13	175500	454	0.049046
(60076,60850)(177570,178999)(174000,179000)	scaffold_13	176500	776	0.049250
(60076,60904)(177570,179053)(175000,180000)	scaffold_13	177500	830	0.049296
(60076,60904)(177570,179053)(176000,181000)	scaffold_13	178500	830	0.049296
(60076,60904)(177570,179053)(177000,182000)	scaffold_13	179500	830	0.049296
(60234,60904)(178000,179053)(178000,183000)	scaffold_13	180500	672	0.049392
(60851,61452)(179000,183999)(179000,184000)	scaffold_13	181500	603	0.049486
(60905,61921)(183170,184680)(180000,185000)	scaffold_13	182500	1018	0.049595
(60905,61947)(183170,185999)(181000,186000)	scaffold_13	183500	1044	0.049585
(60905,62686)(183170,186999)(182000,187000)	scaffold_13	184500	1783	0.048544
(60905,63499)(183170,187994)(183000,188000)	scaffold_13	185500	2596	0.048803
(61453,64216)(184000,188972)(184000,189000)	scaffold_13	186500	2765	0.048771
(61922,64920)(185974,189955)(185000,190000)	scaffold_13	187500	3000	0.048741
(61948,65686)(186000,190997)(186000,191000)	scaffold_13	188500	3740	0.048797
(62687,66202)(187000,191843)(187000,192000)	scaffold_13	189500	3517	0.049203
(63500,66980)(188050,192999)(188000,193000)	scaffold_13	190500	3482	0.049204
(64217,67704)(189018,193999)(189000,194000)	scaffold_13	191500	3489	0.049216
(64921,68456)(190012,194999)(190000,195000)	scaffold_13	192500	3537	0.049188
(65687,69214)(191084,195998)(191000,196000)	scaffold_13	193500	3529	0.049202
(66203,69980)(192024,196999)(192000,197000)	scaffold_13	194500	3779	0.049159
(66981,70634)(193000,197992)(193000,198000)	scaffold_13	195500	3655	0.048729
(67705,71300)(194000,198999)(194000,199000)	scaffold_13	196500	3597	0.048725
(68457,71941)(195000,199999)(195000,200000)	scaffold_13	197500	3486	0.048690
(69215,72812)(196019,200999)(196000,201000)	scaffold_13	198500	3599	0.048381
(69981,73712)(197000,201969)(197000,202000)	scaffold_13	199500	3733	0.048280
(70635,74249)(198031,202999)(198000,203000)	scaffold_13	200500	3616	0.048614
(71301,75154)(199000,203999)(199000,204000)	scaffold_13	201500	3855	0.048616
(71942,75786)(200000,204999)(200000,205000)	scaffold_13	202500	3846	0.048257
(72813,76531)(201000,205999)(201000,206000)	scaffold_13	203500	3720	0.048568
